time,close,count,high,low,open,volume,vwap,return,log return,mvavg_50,mvavg_100,mvavg_200,mvavg_3h,mvavg_6h,mvavg_12h,mvavg_2d
2017-01-02 00:00:00,997.99,65.0,999.5,997.33,999.24,145.81904745,998.9704044474388,-0.0010010110211313705,-0.0010015123672601745,7.29112357690977e-05,5.370692555130153e-05,2.7623842652128582e-05,-0.0006247460826270527,4.177151666325817e-05,0.00045393723802080875,0.00021169264429700722
2017-01-02 00:15:00,1002.3,70.0,1002.5,997.62,997.99,117.86624062,1000.5513876199872,0.004318680547901188,0.0043093818096375715,7.404317433811288e-05,5.408243314753234e-05,2.789354514220655e-05,-0.0002573427689712676,0.0001378278934324382,0.0005753159798536259,0.0002258279458694704
2017-01-02 00:30:00,1000.5,44.0,1002.5,997.31,1002.0,110.59953287,1000.132931696526,-0.0017958695001496494,-0.0017974840070324354,7.370132264714565e-05,5.3851537417330225e-05,2.78088044279941e-05,-0.00044028080950643485,-2.9141897242922817e-05,0.0005716564645334123,0.00023369699363326167
2017-01-02 00:45:00,999.99,11.0,1001.5,999.63,1001.5,15.72214106,1000.0092036272189,-0.0005097451274362896,-0.000509875091651389,7.332832383387973e-05,5.381937889522871e-05,2.833657382862594e-05,-0.0003832876986507186,4.127084514934107e-05,0.000563174397122577,0.00023643436930040977
2017-01-02 01:00:00,999.0,35.0,999.86,997.4,999.03,29.56040452,998.3289077338342,-0.0009900099000990092,-0.0009905002835832084,7.340357528928874e-05,5.357659155315864e-05,2.8162186274278353e-05,-0.0004243431864031718,0.00013158895063651731,0.0005172970771028916,0.00025684544553137683
2017-01-02 01:15:00,997.93,25.0,998.47,997.3,998.41,41.74644655,997.714044360159,-0.0010710710710710725,-0.0010716450775951742,7.329009697939007e-05,5.3456242427891175e-05,2.808309915919476e-05,-0.000555133145415572,8.351456020839807e-06,0.0004885585795814165,0.0002502781770644063
2017-01-02 01:30:00,1002.3,96.0,1002.5,997.3,997.32,142.12069064,999.4519173778057,0.004379064663854182,0.0043695044598622,7.354850703146184e-05,5.390616783496699e-05,2.841458802454836e-05,-0.00019930253645408116,0.00010405746047298722,0.0005648485244469505,0.0002878973116644001
2017-01-02 01:45:00,1002.4,37.0,1002.7,999.97,1002.3,47.20533549,1001.620699378785,9.977052778609163e-05,9.976555103800339e-05,7.344802562017412e-05,5.391656007986678e-05,2.839737210941617e-05,-0.00018269397784055535,0.00011988499319166017,0.0005370489049507102,0.00027892492835432473
2017-01-02 02:00:00,1002.1,53.0,1003.1,1000.5,1001.5,45.40984509,1002.0220945650442,-0.0002992817238627321,-0.00029932651757536715,7.358090910979168e-05,5.386445763110909e-05,2.8406884316919824e-05,0.00023733995607078397,-1.6628421518338023e-05,0.0005380650996121603,0.00025150179264872937
2017-01-02 02:15:00,1002.1,9.0,1002.4,1002.1,1002.1,9.55388176,1002.121572524883,0.0,0.0,7.358386874743737e-05,5.386097093911476e-05,2.821265851664339e-05,0.00017481650684544555,-0.0001162598329428647,0.000538491776109467,0.00026078279495435846
2017-01-02 02:30:00,1005.5,104.0,1007.5,1000.5,1002.1,91.92778033,1005.1239950696528,0.0033928749625784516,0.0033871321484234235,7.42836020451123e-05,5.424169400888439e-05,2.8389965039998487e-05,0.0006180662566995979,0.00017856873562868743,0.0006203671416586417,0.0002912262449475482
2017-01-02 02:45:00,1011.3,182.0,1011.5,1005.6,1005.6,284.67115737,1009.8558896108577,0.005768274490303371,0.005751701695418035,7.537831386456317e-05,5.4905369591104436e-05,2.877000081137286e-05,0.0010205951933067335,0.0003018587773521326,0.0006879629999564726,0.00035018603149002304
2017-01-02 03:00:00,1013.6,165.0,1013.8,1009.0,1011.5,170.93313593,1011.9483019153081,0.002274300405418872,0.0022717180988046665,7.551463727067637e-05,5.515945699975912e-05,2.9072971005330837e-05,0.001293364398812137,0.0003343091580926461,0.0007448741452523482,0.0003464526434305915
2017-01-02 03:15:00,1013.0,109.0,1015.0,1010.4,1012.1,157.2613033,1013.6049846986933,-0.0005919494869771613,-0.0005921247582459658,7.566020386386498e-05,5.5096032195219685e-05,2.901699442979753e-05,0.0008849055181551755,0.000313781374592058,0.0007325382127888906,0.0003363437947418368
2017-01-02 03:30:00,1012.0,106.0,1015.0,1011.0,1013.1,246.72295963,1013.8907786567963,-0.000987166831194486,-0.000987654401272541,7.550767781632319e-05,5.499315152842046e-05,2.8741654975330873e-05,0.0009523913186351668,0.00025605525456446997,0.0006719528054140439,0.00033619302800816164
2017-01-02 03:45:00,1013.1,88.0,1015.0,1011.5,1012.0,162.12796949,1014.1195231774011,0.0010869565217390686,0.0010863662122207896,7.599742312268892e-05,5.510980498920858e-05,2.8622479610912852e-05,0.0010854114272911817,0.0003510618643203355,0.0006504092027571168,0.00032945913288664547
2017-01-02 04:00:00,1014.3,124.0,1014.6,1010.5,1014.0,153.20490501,1012.8134376364833,0.0011844832691738638,0.0011837823223183356,7.614633336436262e-05,5.5138918203534554e-05,2.8717991157251108e-05,0.0012666016444496436,0.0004211292290233399,0.0006530182965580024,0.00034115906332577876
2017-01-02 04:15:00,1016.4,143.0,1016.4,1012.8,1014.6,102.76801011,1014.8231185885317,0.0020703933747412417,0.0020682530640590605,7.668381559276601e-05,5.541017165553041e-05,2.8898845895344954e-05,0.00152825982292083,0.0004865633387527329,0.0006079164111577294,0.00035736173352122775
2017-01-02 04:30:00,1015.9,80.0,1018.0,1014.2,1015.8,96.89361425,1016.5371550953779,-0.0004919323101141293,-0.0004920533485097558,7.660796204607977e-05,5.539032260773561e-05,2.8748418449577387e-05,0.0011231300055565003,0.0004619137345513136,0.0003509477494591346,0.0003493684368442648
2017-01-02 04:45:00,1015.0,49.0,1017.8,1014.1,1017.7,70.44303067,1016.1118837209726,-0.0008859139679101569,-0.0008863066216114871,7.635223556495535e-05,5.529974408506784e-05,2.8740556163845913e-05,0.001040957324502376,0.00042913167333101434,0.0003876148252678866,0.00036172083586681207
2017-01-02 05:00:00,1016.3,16.0,1016.8,1014.1,1014.1,25.70261229,1014.9234318862304,0.0012807881773397867,0.0012799686678329372,7.638805542192848e-05,5.543307415463378e-05,2.8826827196727258e-05,0.0011725652566197348,0.0007049526063453634,0.00039923041962319116,0.0003470345946456621
2017-01-02 05:15:00,1016.0,40.0,1016.3,1013.7,1015.2,60.8184733,1015.1678213874699,-0.00029518842861353534,-0.0002952320052934944,7.604278831756574e-05,5.531858976039204e-05,2.877491801613333e-05,0.0011479625895119436,0.0006613895481787985,0.00041712380588800535,0.0003422659688203155
2017-01-02 05:30:00,1013.1,20.0,1016.3,1013.1,1016.3,9.56680738,1014.2148506237618,-0.002854330708661368,-0.0028584120787954466,7.53409752018028e-05,5.498422731677646e-05,2.8663466257797155e-05,0.0006275005705770376,0.0006227834136384218,0.00034209854609016825,0.0003349935303970381
2017-01-02 05:45:00,1011.4,80.0,1014.0,1008.9,1013.1,139.12997283,1012.3540041930156,-0.0016780179646629367,-0.0016794274137490717,7.562385066945929e-05,5.489647761385061e-05,2.857243074305773e-05,8.239811479778645e-06,0.0005144175023933602,0.0003550366538264047,0.0003267399622382315
2017-01-02 06:00:00,1013.2,32.0,1014.8,1010.4,1012.0,7.00973744,1011.9441491015393,0.0017797112912794066,0.0017781294816374938,7.581669207286886e-05,5.5092167219210227e-05,2.8606248803367835e-05,-3.289257328415241e-05,0.0006302359127640963,0.0003360037147136421,0.0003333698620395901
2017-01-02 06:15:00,1014.8,90.0,1014.9,1012.0,1013.9,32.75372944,1013.5682276139612,0.0015791551519936942,0.0015779095976066635,7.609513011865482e-05,5.5198973001430785e-05,2.8688431594909846e-05,0.00014794362303690003,0.0005164245705961419,0.0003271262320142549,0.0003429583874338463
2017-01-02 06:30:00,1014.8,59.0,1014.9,1011.8,1014.8,126.58560412,1014.621492016473,0.0,0.0,7.600345037875237e-05,5.5186767434562374e-05,2.883821686342236e-05,0.00023024815647627842,0.0005913197375558267,0.0002810889201564168,0.00034038262263131345
2017-01-02 06:45:00,1016.7,64.0,1016.9,1014.8,1014.9,71.98251367,1015.5627470866149,0.0018722901064249786,0.001870539555988602,7.605929983248235e-05,5.534849311659824e-05,2.885088788013007e-05,0.0002955959351235961,0.000690503681207493,0.0003658872631783819,0.0002934529078688409
2017-01-02 07:00:00,1015.1,49.0,1016.9,1014.1,1016.6,64.38061812,1014.9906227922994,-0.0015737188944624503,-0.00157495849072992,7.558363444058459e-05,5.5236737947537744e-05,2.8818801718272503e-05,6.57008673695748e-05,0.0006661512559097133,0.00039887010327308015,0.00029061826935460695
2017-01-02 07:15:00,1015.5,23.0,1016.3,1014.7,1015.2,44.45361023,1015.1691052694733,0.000394049847305622,0.0003939722300539159,7.567456198461983e-05,5.5215016263711195e-05,2.8788486776170434e-05,-7.382253546418724e-05,0.0007272186437284252,0.0003677850498745975,0.00028459279162291426
2017-01-02 07:30:00,1015.7,71.0,1015.7,1015.0,1015.6,48.72739091,1015.4945001327793,0.0001969473165928104,0.0001969279250160914,7.570673863955751e-05,5.520242125290329e-05,2.879785205130499e-05,-1.6407429337033313e-05,0.0005533612881098374,0.0003287093742913772,0.0003134270069392655
2017-01-02 07:45:00,1018.2,107.0,1018.9,1015.6,1015.7,243.62604576,1017.6293836501827,0.0024613566998128444,0.0024583325227800724,7.717094270993676e-05,5.5456755304808144e-05,2.8804803388192625e-05,0.0002623124993622633,0.0006516349119324236,0.0003857599525620068,0.00031687231672605445
2017-01-02 08:00:00,1016.1,147.0,1018.8,1014.8,1018.2,231.47304835,1017.9846185644834,-0.002062463170300566,-0.002064592976399952,7.631747657603603e-05,5.504848441421001e-05,2.8633281505886864e-05,-1.640097099047744e-05,0.0005780821428147325,0.00028072686064816224,0.0003045429960512593
2017-01-02 08:15:00,1012.3,207.0,1018.0,1010.5,1016.4,389.21936298,1013.6556016673923,-0.0037397893908081015,-0.0037467998871298035,7.569961555312256e-05,5.465819275930066e-05,2.8534151682683447e-05,-0.0003040316278101699,0.00042196548085099076,0.000152852823954028,0.0002795967852719456
2017-01-02 08:30:00,1015.1,91.0,1017.5,1011.5,1012.3,109.20047789,1015.3610570486218,0.002765978464881913,0.0027621601856793352,7.630170497977548e-05,5.493200663189793e-05,2.872163544988583e-05,0.00016434939422939524,0.00039592498240332034,0.0002872468590159689,0.00029707837000058333
2017-01-02 08:45:00,1015.6,41.0,1016.2,1013.8,1014.8,33.29184366,1015.3490731512403,0.000492562309132083,0.0004924410401379506,7.639245671461153e-05,5.498504136532739e-05,2.884088074860156e-05,0.0003453384320533137,0.00017678912176665013,0.00023932394955935633,0.0003002950507685767
2017-01-02 09:00:00,1015.3,39.0,1016.2,1014.6,1016.1,17.34289274,1015.311981563578,-0.0002953918865695737,-0.00029543552334641073,7.641084171150766e-05,5.495252803989705e-05,2.8626022121362264e-05,0.00017254134830465502,6.982438751035524e-05,0.00020206677280146563,0.00028893240056569166
2017-01-02 09:15:00,1016.4,34.0,1016.4,1015.3,1015.3,14.93212061,1016.0181375283576,0.0010834236186350044,0.00108283713883212,7.664235504411791e-05,5.506532357519207e-05,2.8737554294039995e-05,0.00013128531007344305,0.0001396144665552755,0.00022669792057363166,0.00028958589572680195
2017-01-02 09:30:00,1020.3,195.0,1022.4,1016.3,1016.4,838.56273144,1020.0734021805304,0.003837072018890275,0.0038297292352505183,7.748463763362482e-05,5.546425370386399e-05,2.8953037059129236e-05,0.00045042941301098627,0.0003403387847437363,0.0002981970196540681,0.0003421379154053979
2017-01-02 09:45:00,1021.4,127.0,1022.3,1018.1,1021.9,357.85075187,1020.5087265798929,0.001078114280113729,0.0010775335322841088,7.803221087931889e-05,5.54809079042903e-05,2.888825778969764e-05,0.00038434557770227845,0.0003399707564130413,0.0003455163103666533,0.00034633292463921353
2017-01-02 10:00:00,1023.0,87.0,1024.1,1020.2,1021.7,74.18909317,1022.820789615833,0.001566477383982745,0.0015652517380829222,7.981394878638393e-05,5.55762268705958e-05,2.892274145312418e-05,0.0006460297634366819,0.00035586531540323236,0.00038849727221325104,0.0003533409420932503
2017-01-02 10:15:00,1023.0,116.0,1024.2,1021.6,1023.1,184.20480198,1023.0281608319392,0.0,0.0,8.045718887929525e-05,5.557969903494893e-05,2.8873085071497643e-05,0.0006131987442655223,0.0002696881044007715,0.00037812572157671704,0.00035236028329685036
2017-01-02 10:30:00,1024.8,129.0,1025.0,1022.1,1023.2,224.27839021,1024.6975681492604,0.0017595307917888103,0.001757984630897962,8.091035050213259e-05,5.583576463341676e-05,2.9229435681274648e-05,0.0007432868030890115,0.000363439686876093,0.00041267671071366815,0.0003656582692397479
2017-01-02 10:45:00,1024.4,130.0,1026.2,1023.9,1024.7,165.01877165,1025.2369260065632,-0.0003903200624510994,-0.0003903962571542012,8.082602028194244e-05,5.5803785355047624e-05,2.9073874230119792e-05,0.0005058927380944886,0.00038410261872847995,0.000406617146029712,0.00037497732328229836
2017-01-02 11:00:00,1027.7,157.0,1028.2,1024.5,1025.8,164.80394992,1026.626031014536,0.0032213978914485963,0.0032162203056571724,8.134324234740656e-05,5.605717910571984e-05,2.924405129058908e-05,0.0009459605115992491,0.0004647797703044897,0.0005848661883248915,0.00039604667940788856
2017-01-02 11:15:00,1028.8,137.0,1029.7,1027.6,1027.6,240.5995696,1028.868931351791,0.0010703512698257978,0.0010697788523275076,8.160805341985661e-05,5.617035052841616e-05,2.96707242579119e-05,0.0013473420732206915,0.0005216552227053648,0.0005915223854420466,0.00040189186911792474
2017-01-02 11:30:00,1031.1,184.0,1033.1,1028.7,1028.7,582.96922384,1030.1676551138016,0.0022356143079316215,0.002233119040543001,8.20642985971629e-05,5.640296709513939e-05,2.9611034420737112e-05,0.001303255311125997,0.0007338023526778001,0.0006782928831580758,0.0004091496213505476
2017-01-02 11:45:00,1034.5,100.0,1034.5,1030.7,1032.5,281.64783965,1033.6370718196663,0.0032974493259625426,0.0032920246616998084,8.237000214971865e-05,5.674415020515426e-05,2.978873759875506e-05,0.0015365539462561517,0.0009409461891548367,0.0007276818457740633,0.0004361401728510987
2017-01-02 12:00:00,1027.1,369.0,1035.0,1026.0,1034.4,381.60150672,1032.242079467563,-0.007153214113098216,-0.007178921013839163,8.077274279401173e-05,5.599808205845821e-05,2.9406808165510373e-05,0.0009629301553817556,0.0005677357518433093,0.0005989858323036677,0.000390271561411984
2017-01-02 12:15:00,1032.0,244.0,1032.0,1023.8,1026.6,281.79675996,1027.5617563424635,0.004770713659818959,0.004759369869749434,8.252487102045373e-05,5.6502530815179635e-05,2.974395377587383e-05,0.0012693078829581986,0.0007002965965159248,0.0006083605835559982,0.0004145134263876073
2017-01-02 12:30:00,1030.0,173.0,1032.8,1028.2,1032.0,253.79388065,1030.565719889074,-0.0019379844961240345,-0.0019398648178265917,8.157845105845626e-05,5.630393419068512e-05,2.9642025774644817e-05,0.000788508378535106,0.0006194688957731501,0.0006053943166644532,0.00039441876608536014
2017-01-02 12:45:00,1030.0,56.0,1030.9,1028.4,1030.4,97.86225744,1029.9045764811042,0.0,0.0,8.238489400761385e-05,5.629178050136685e-05,2.968581919527087e-05,0.0006987139175114302,0.0005415297476069583,0.0006160167144071905,0.0003810725084577229
2017-01-02 13:00:00,1028.0,72.0,1030.0,1027.5,1028.1,114.62616447,1029.6530644677252,-0.001941747572815511,-0.0019436352085710144,8.172480850775569e-05,5.608931850047404e-05,2.9710811819481348e-05,0.0004063066719569355,0.0005261682176969127,0.0005961597368032779,0.0003810240312674255
2017-01-02 13:15:00,1008.0,753.0,1028.4,1005.5,1028.4,1164.5654806,1016.9278691159884,-0.01945525291828798,-0.019646997383796536,7.746374826234735e-05,5.404275627299524e-05,2.8563095350040893e-05,-0.001230943110026109,-0.0003088721828801894,0.00020917323042408283,0.0002753173882286865
2017-01-02 13:30:00,1019.7,313.0,1020.4,1008.1,1008.2,563.08120736,1014.3773780940751,0.011607142857142927,0.011540296738866158,8.009592243010657e-05,5.5217095979047494e-05,2.9113210852249473e-05,-0.00041575043436209284,0.00016376818436356338,0.00035856473623666524,0.0003393467618426288
2017-01-02 13:45:00,1018.9,111.0,1021.4,1016.1,1019.7,165.29725547,1019.3978617695615,-0.0007845444738648899,-0.0007848523899403964,7.967149434871267e-05,5.50520613154741e-05,2.9033043815292718e-05,-0.00044862177876094246,2.863547966687718e-05,0.00034013519579961527,0.00034065885436724706
2017-01-02 14:00:00,1020.1,81.0,1020.8,1018.1,1020.8,185.69608591,1019.3530664073647,0.001177740700755825,0.0011770477082336808,8.05440649142236e-05,5.514519169151852e-05,2.9095240993192346e-05,-0.0006185528285462334,0.0001637038415266119,0.0003708929921706371,0.00034673473908729854
2017-01-02 14:15:00,1022.6,114.0,1022.6,1020.1,1020.1,201.16199562,1021.1377090033568,0.0024507401235172033,0.0024477419574255497,8.139399009795787e-05,5.522692900520663e-05,2.918703508975504e-05,-0.0005037225697880633,0.00042180975171641827,0.00042188761628366935,0.0003621581003672413
2017-01-02 14:30:00,1024.5,166.0,1024.9,1020.8,1022.6,381.70335393,1023.1795543387619,0.0018580089966750979,0.0018562850330555356,8.163322351498191e-05,5.531130121213605e-05,2.9220422656343746e-05,-0.0005351254037453519,0.00038406495369042664,0.00038999496804683833,0.0003718262515810722
2017-01-02 14:45:00,1028.1,153.0,1030.0,1024.1,1024.1,431.16659702,1027.7124522310937,0.0035139092240115133,0.0035077498697181947,8.266813445105646e-05,5.564211539828393e-05,2.943520105400049e-05,-0.0005171483030771532,0.0005097028215896034,0.0003432459716780917,0.00039015038227866995
2017-01-02 15:00:00,1027.8,133.0,1030.2,1027.4,1028.2,172.37304716,1029.3581760180157,-0.00029180040852050393,-0.0002918429905435462,8.252598833642556e-05,5.561171508676898e-05,2.9406630541427074e-05,5.677486553081495e-05,0.0005098525104563895,0.00028983844898333727,0.00036031525950113477
2017-01-02 15:15:00,1028.9,109.0,1030.0,1027.7,1027.7,183.0013678,1029.4490545854485,0.001070247129791868,0.0010696748236354039,8.285730497324397e-05,5.564193009633887e-05,2.9554221765180067e-05,-0.00025069972164535427,0.0005093040806565264,0.0003244592736058658,0.00036100137979102476
2017-01-02 15:30:00,1029.7,134.0,1030.0,1027.2,1028.0,137.11966897,1029.0029321767038,0.00077752940033049,0.00077722728094063,8.326650369403468e-05,5.562793925878525e-05,2.9427122768371598e-05,-2.4275380081419118e-05,0.00038211649922694776,0.00036122764198530686,0.00038238511466631226
2017-01-02 15:45:00,1029.9,100.0,1030.0,1029.0,1029.7,168.04258139,1029.8088141076546,0.00019423132951357225,0.00019421246905104557,8.269834860589952e-05,5.5743121736963e-05,2.9379423462794975e-05,-8.091007660498654e-06,0.0003453114549255701,0.0003426411056692705,0.00038704501712244526
2017-01-02 16:00:00,1032.5,179.0,1032.5,1029.9,1030.0,299.26663054,1031.0973583787154,0.0025245169433925074,0.002521335703431703,8.295603750189997e-05,5.59833098573117e-05,2.9559658846429517e-05,0.00036398990167306114,0.00038514828681510257,0.00037050680110913226,0.00038472971472169236
2017-01-02 16:15:00,1031.5,122.0,1033.2,1030.9,1032.1,235.75826865,1032.3574267382835,-0.0009685230024213398,-0.0009689923238813396,8.301272801038217e-05,5.585820055057759e-05,2.945849678891688e-05,0.0019204903233326607,0.0003447736066533801,0.00030723085552704057,0.000375828212838016
2017-01-02 16:30:00,1029.1,317.0,1031.7,1024.5,1031.5,499.07705875,1028.1321688297737,-0.002326708676684497,-0.0023294196692605646,8.22478365534134e-05,5.570018134313878e-05,2.8976628896974853e-05,0.000764680622655434,0.00017446509414677477,0.0002689523905113987,0.0003581089035917313
2017-01-02 16:45:00,1028.4,138.0,1030.2,1027.9,1028.8,285.52296808,1028.998164586455,-0.0006802060052470971,-0.0006804374503113839,8.219923562899685e-05,5.5776270566413244e-05,2.875613096367264e-05,0.0007733818676245184,0.00016238004443189217,0.0002732413315801509,0.00034763033711469963
2017-01-02 17:00:00,1025.7,149.0,1029.7,1025.3,1028.2,141.14327223,1027.4236872082047,-0.0026254375729288792,-0.002628890078369179,8.179286754364558e-05,5.550242784991645e-05,2.8702845100896575e-05,0.00045622038540761345,-8.116622156920581e-05,0.00019180677436760678,0.00033393820128986015
2017-01-02 17:15:00,1023.8,143.0,1026.9,1021.2,1025.0,130.98001471,1024.0896530903128,-0.0018523934873745374,-0.0018541112898824807,8.06380241304059e-05,5.532313423359139e-05,2.870505146431259e-05,9.773261479861094e-05,-0.000202994977494622,0.0001593301226053362,0.000328072598706806
2017-01-02 17:30:00,1025.5,163.0,1026.1,1021.5,1023.6,159.80434479,1023.9742308619614,0.0016604805626099228,0.0016591034889524643,8.112756179953753e-05,5.548038429461495e-05,2.8765869545092858e-05,8.130081945668833e-05,-0.00022691229214422769,0.000253445030266751,0.00031681355092093
2017-01-02 17:45:00,1026.7,121.0,1027.6,1024.3,1025.1,164.20305978,1026.2865678870721,0.0011701608971232957,0.0011694767924837087,8.130524036961947e-05,5.5533018641802205e-05,2.881090046057881e-05,-0.00011355527031285217,-0.00031535178669489847,0.00031279720122993394,0.0003239301730633444
2017-01-02 18:00:00,1028.1,92.0,1029.7,1026.7,1026.7,140.64724439,1028.1799861353263,0.0013635920911656552,0.0013626632437535543,8.138238175188592e-05,5.566631769083398e-05,2.8890693759111278e-05,2.4320249211906205e-05,4.054755737146471e-05,0.00030414165460735185,0.00034183540659774654
2017-01-02 18:15:00,1025.1,119.0,1028.3,1021.8,1028.2,270.41899977,1025.6316411511848,-0.0029180040852057054,-0.002922269759316987,8.079154539146085e-05,5.535672791195533e-05,2.870850603723511e-05,-0.0003083417993674597,-0.00027952076050630285,0.00021038791800477582,0.00032699393915264745
2017-01-02 18:30:00,1019.4,148.0,1026.8,1018.8,1025.1,264.60273973,1023.413093843456,-0.005560433128475206,-0.005575949883414434,8.022076146080079e-05,5.4777628663388e-05,2.84163286258621e-05,-0.0008377732297303817,-0.0004310243049057962,9.422229543364178e-05,0.00029114036665925163
2017-01-02 18:45:00,1020.2,108.0,1023.3,1020.0,1020.3,284.50432208,1021.9952180620174,0.0007847753580538797,0.0007844675828849615,8.036917470282555e-05,5.485761517231684e-05,2.8479232541448533e-05,-0.0007885853035775554,-0.0003983381556189228,7.15957959939826e-05,0.0002950640494171628
2017-01-02 19:00:00,1020.4,97.0,1021.8,1020.0,1020.2,149.47446937,1020.607692654812,0.00019603999215833667,0.00019602077883008675,8.041001236508182e-05,5.48140861883827e-05,2.8748521760647572e-05,-0.0009823615472943567,-0.00030918582281054356,0.0001084911974431494,0.0002961390190474218
2017-01-02 19:15:00,1020.1,77.0,1020.6,1020.0,1020.6,217.05452359,1020.3731124753008,-0.0002940023520188184,-0.0002940455791831143,7.981782945974648e-05,5.498061083597101e-05,2.8690675411078067e-05,-0.0009261159852361712,0.0004971871690483491,9.41574930840446e-05,0.00030217699905967963
2017-01-02 19:30:00,1017.2,103.0,1020.2,1017.0,1020.1,111.06144418,1018.5630074947311,-0.0028428585432800357,-0.002846907140508612,7.947651877432699e-05,5.451455190518917e-05,2.8458324373395224e-05,-0.0009692399411735086,-0.00010227965925893308,3.0744262552279934e-05,0.0002858345838868672
2017-01-02 19:45:00,1012.5,276.0,1017.1,1010.0,1017.1,497.20394372,1012.4968347247951,-0.004620526936689018,-0.0046312345672704334,7.848468564620884e-05,5.401657857067143e-05,2.8360565314760094e-05,-0.0012984730342534294,-0.0002625455833143513,-0.00011695505182377228,0.00027731517978545067
2017-01-02 20:00:00,997.91,710.0,1012.5,994.1,1012.5,1636.97977315,1000.79742031952,-0.01440987654320991,-0.014514707096444918,7.586003535091619e-05,5.247871329567798e-05,2.7773341063390204e-05,-0.002288957785759741,-0.0009163687001759596,-0.0003763324293247091,0.00021007949032323398
2017-01-02 20:15:00,1008.1,291.0,1010.0,998.0,998.0,471.92966796,1006.9912692670356,0.010211341704161825,0.010159558175646653,7.764635097868535e-05,5.353872817965738e-05,2.8612093871273395e-05,-0.0012878186636323134,-0.000595043024416747,-8.661663635019957e-05,0.000251811695728003
2017-01-02 20:30:00,1018.4,331.0,1019.0,1008.1,1008.2,815.03528001,1014.0324239385131,0.010217240353139534,0.01016539718330088,7.96201929532143e-05,5.459762371958456e-05,2.8856847209281563e-05,-0.0005789608557699454,-0.00024883001815652437,6.761746776691593e-05,0.0003033468368789105
2017-01-02 20:45:00,1023.7,329.0,1024.7,1016.5,1018.4,1068.66546316,1020.5234636583003,0.005204241948153943,0.0051907466825283225,8.064464612391587e-05,5.501573988693146e-05,2.9064934129147523e-05,-0.00024385503159956093,-0.00017870515095610236,0.00016549883531671535,0.0003332558682276319
2017-01-02 21:00:00,1015.0,269.0,1024.8,1013.9,1024.8,404.95480663,1018.7158608661708,-0.008498583569405138,-0.008534902449837444,7.879162780650287e-05,5.411633472414774e-05,2.859730010198133e-05,-0.0010686521727321441,-0.0005221659617600147,-6.156725651847835e-06,0.00027894103325343717
2017-01-02 21:15:00,1016.1,239.0,1016.7,1013.2,1015.5,343.74594704,1015.3303082492687,0.0010837438423645374,0.0010831570159480146,7.898133653686367e-05,5.423088897923308e-05,2.8695493914241648e-05,-0.0007348666081267273,-0.0005216042037469893,-6.150061545266697e-06,0.0002823092291367332
2017-01-02 21:30:00,1018.4,88.0,1018.4,1016.0,1016.0,82.22738364,1017.3750584280656,0.002263556736541661,0.00226099875136103,7.969515403423021e-05,5.449919769961326e-05,2.8862187629000504e-05,-8.178755522877201e-05,-0.0004597803924794726,-3.883194662629771e-05,0.00029138031101548755
2017-01-02 21:45:00,1015.9,147.0,1019.0,1015.4,1018.3,175.43168036,1017.5229886960824,-0.0024548311076197926,-0.002457849145697496,7.938112907544913e-05,5.417243154639363e-05,2.8795628869458672e-05,-0.0003519806159439768,-0.0005702829597606618,-0.00011248575241758114,0.00027863309868238694
2017-01-02 22:00:00,1018.8,121.0,1019.9,1016.0,1016.0,290.00936159,1018.2036085311566,0.002854611674377283,0.002850545007802562,8.004704911174962e-05,5.446073974989208e-05,2.8899555481044665e-05,-0.00013077026352960387,-0.000556565905411876,-8.570880929842198e-05,0.00029342560196395084
2017-01-02 22:15:00,1018.6,56.0,1019.9,1017.8,1019.1,74.18902103,1018.7458720525724,-0.00019630938358849992,-0.0001963286547976631,8.000614730866678e-05,5.455763058747717e-05,2.8945455757321726e-05,-0.00012262718649748295,-0.0005243715858667228,-8.979898960670662e-05,0.00029132146880019
2017-01-02 22:30:00,1022.7,215.0,1025.0,1018.6,1018.8,326.49586006,1022.3037991965741,0.004025132534851705,0.004017053361462808,8.158606655533558e-05,5.4981253533083844e-05,2.9036260494097743e-05,0.0004493695220001354,-0.0002599352095865823,-4.2735057719939e-05,0.00030813563420043405
2017-01-02 22:45:00,1020.1,72.0,1023.0,1018.2,1022.4,75.87476069,1020.8568138871182,-0.0025422900166226503,-0.00254552712349387,8.195876971023533e-05,5.47160944577199e-05,2.898645535756958e-05,0.0006231784756481824,-0.0003376472793025192,-8.763361743534877e-05,0.00028640168947304646
2017-01-02 23:00:00,1018.8,129.0,1020.1,1017.1,1020.0,146.62997264,1018.1557535338773,-0.001274384864229039,-0.0012751975831713173,8.147831909901389e-05,5.4581534718479094e-05,2.9001160660691594e-05,0.001726470935087649,-0.00028124342533594163,-0.00018120482345260897,0.0002819182144052824
2017-01-02 23:15:00,1020.0,28.0,1020.0,1018.8,1018.8,46.79598645,1019.3171297435923,0.0011778563015312216,0.0011771631730148311,8.146671601148718e-05,5.470588253999526e-05,2.9191098597561595e-05,0.0009779380182016637,-0.0001549403227152203,-0.00017896765010495642,0.00028837307659572697
2017-01-02 23:30:00,1021.1,33.0,1021.4,1019.7,1019.9,36.58256356,1020.4771629723914,0.001078431372549149,0.00107785028317565,8.22567466354333e-05,5.481643195349893e-05,2.9145380460149614e-05,0.000220642443191228,-0.00017915920628925426,-0.00020303574921677622,0.0002836889863246954
